0.5,-65.7897,11.3272,-79.83095,0,0.9963231,0,-0.08567479,0.05756858,1.613213,0.3886724,-0.05294621,-0.002734363,0.05150584,-0.9972645,-0.04560262,-0.02994919,0.02375239,-0.2980199,-0.7431944,-0.4779894,-0.3610712,0.06116538,-0.04831696,0.04203447,0.2044279,-0.8313161,-0.5113503,0.07512444
0.5,-65.78859,11.32753,-79.82949,0,0.9962916,0,-0.08604208,0.0588934,1.61307,0.3894292,-0.05353516,-0.002800047,0.05215792,-0.9971989,-0.04156647,-0.0292244,0.02659351,-0.288327,-0.7434226,-0.4965725,-0.3429375,0.06213426,-0.04895592,0.04586345,0.2043835,-0.8321624,-0.509839,0.0761405
0.5,-65.78748,11.32778,-79.82784,0,0.9962589,0,-0.08641878,0.05965856,1.613054,0.3897821,-0.05395913,-0.002832383,0.0523454,-0.9971662,-0.04478593,-0.02606964,0.03139212,-0.2936734,-0.7405068,-0.5091459,-0.3258466,0.06267542,-0.04982758,0.04969649,0.2030073,-0.8327258,-0.509564,0.0754995
0.5,-65.7868,11.32797,-79.82692,0,0.9962112,0,-0.08696857,0.06025559,1.612938,0.3902616,-0.05469342,-0.002919882,0.05323407,-0.9970788,-0.04425848,-0.02531433,0.03334792,-0.2748065,-0.7569028,-0.4953677,-0.3258688,0.06313188,-0.05032349,0.05179198,0.2026547,-0.8328224,-0.5099338,0.07283822
0.5,-65.78517,11.32843,-79.82478,0,0.9961497,0,-0.08767,0.06252141,1.61281,0.3912474,-0.05495721,-0.002965569,0.05380272,-0.9970337,-0.0415787,-0.0383358,0.03878967,-0.2540522,-0.7751079,-0.4816306,-0.3204643,0.06476457,-0.05101395,0.05650739,0.2020948,-0.8318691,-0.5115132,0.07420146
0.5,-65.78499,11.32758,-79.82471,0,0.996171,0,-0.08742699,0.06352684,1.612783,0.3915164,-0.05492391,-0.00299263,0.05432537,-0.9970072,-0.04268162,-0.03954506,0.03927778,-0.2651993,-0.7738144,-0.4644301,-0.3393896,0.06384197,-0.04912567,0.0560596,0.2009663,-0.8312386,-0.5132889,0.07203754
0.5,-65.78492,11.32768,-79.82474,0,0.9962021,0,-0.08707193,0.06457074,1.612589,0.3917917,-0.05547686,-0.003070622,0.05518278,-0.9969292,-0.04562098,-0.03937912,0.03952935,-0.2746786,-0.7756319,-0.4675219,-0.3230637,0.06303873,-0.04899788,0.05552481,0.2003485,-0.8309622,-0.5139156,0.07247862
0.5,-65.78479,11.3279,-79.82475,0,0.9962095,0,-0.08698714,0.06590928,1.61249,0.3926545,-0.05632053,-0.003130763,0.05541662,-0.9968687,-0.04664747,-0.03915596,0.03907603,-0.2629718,-0.7760224,-0.4679572,-0.331136,0.06210116,-0.04926109,0.05491287,0.1993917,-0.830625,-0.5147985,0.07271573
0.5,-65.78487,11.32806,-79.82478,0,0.9962047,0,-0.08704114,0.06647746,1.612423,0.3934207,-0.05659015,-0.003138959,0.05529571,-0.9968601,-0.04593552,-0.04145622,0.03834552,-0.2648843,-0.7774033,-0.4628132,-0.3335933,0.06089734,-0.04941559,0.05424454,0.1994175,-0.8302913,-0.5153561,0.07250553
0.5,-65.78496,11.32809,-79.82488,0,0.9961826,0,-0.08729407,0.06683522,1.6124,0.3937232,-0.0566135,-0.003141552,0.05531802,-0.9968575,-0.04636117,-0.04187393,0.03755288,-0.257016,-0.7779669,-0.4638916,-0.3369199,0.05973703,-0.04925537,0.05350249,0.1993963,-0.8300593,-0.5156898,0.07284658
0.5,-65.78477,11.32805,-79.8251,0,0.9961212,0,-0.08799133,0.06802654,1.612448,0.3940335,-0.0566378,-0.003165781,0.05572235,-0.9968336,-0.04614443,-0.04338264,0.0369311,-0.2566851,-0.7839127,-0.4584622,-0.3307659,0.05912899,-0.04908562,0.05274763,0.198989,-0.8303369,-0.5153362,0.07329833
0.5,-65.7831,11.3293,-79.82286,0,0.9960536,0,-0.08875418,0.0696851,1.612398,0.3947453,-0.05699729,-0.003249525,0.0568282,-0.9967504,-0.0491229,-0.04466248,0.04259919,-0.2631714,-0.7820348,-0.4858462,-0.2882984,0.06037859,-0.0516777,0.05724659,0.1990423,-0.8305758,-0.5151255,0.07191383
0.5,-65.78345,11.32822,-79.8241,0,0.9960029,0,-0.08932105,0.07091311,1.612314,0.3951587,-0.05718118,-0.003308445,0.05767007,-0.9966913,-0.0529751,-0.03779602,0.03999503,-0.2590914,-0.7831306,-0.4949647,-0.2731081,0.05955602,-0.04950142,0.05455793,0.1980675,-0.8302631,-0.5163112,0.06967896
0.5,-65.78319,11.32844,-79.82424,0,0.9959452,0,-0.08996296,0.07284814,1.611794,0.3964708,-0.05902629,-0.003424882,0.05782711,-0.9965742,-0.05526768,-0.03688812,0.03962708,-0.2549863,-0.783591,-0.5049828,-0.256826,0.0590506,-0.04987335,0.05387314,0.1973901,-0.830341,-0.5164936,0.06932095
0.5,-65.78269,11.32918,-79.8242,0,0.9958456,0,-0.09105873,0.07546359,1.611389,0.399927,-0.06192524,-0.003750622,0.06034227,-0.996248,-0.05876378,-0.03432846,0.03965269,-0.2742185,-0.7780007,-0.5065069,-0.2509384,0.05824766,-0.05102921,0.05308588,0.19788,-0.829533,-0.5175598,0.06964424
0.5,-65.78016,11.33112,-79.82241,0,0.9954873,0,-0.09489509,0.07982051,1.610558,0.4037459,-0.06593276,-0.004069149,0.06146782,-0.9959207,-0.05869302,-0.03395844,0.04315583,-0.2908535,-0.7622817,-0.5188397,-0.2552183,0.06041175,-0.05455208,0.05646793,0.2005409,-0.8293062,-0.5175039,0.06499484
0.5,-65.77909,11.33236,-79.82297,0,0.994831,0,-0.1015446,0.08257031,1.60902,0.4104159,-0.07339078,-0.004431575,0.06011074,-0.9954802,-0.05910881,-0.03200912,0.04009295,-0.2868101,-0.7601551,-0.5229328,-0.2577704,0.06078615,-0.0566082,0.05479325,0.2036219,-0.8290381,-0.5177068,0.0566889
